PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MIN_HANDLING_TIME,MAX_HANDLING_TIME,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME)
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.661-07:00,5747,Nákupní taška Reisenthel Easyshoppingbag Dots,Vydejte se na úspěšný lov mezi regály supermarketu s praktickou nákupní taškou Easyshoppingbag od Reisenthel.,https://www.anrdoezrs.net/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-nakupni-taska-reisenthel-easyshoppingbag-dots.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5747-uj7009.2325775265.jpg,,"https://www.homein.cz/files/thumbs/mod_eshop/produkty/5747-uj7009-1.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5747-uj7009-2.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-uj3058-pic2-3.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-uj3058-pic3-4.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5747-easyshoppingbag-nakres.2325775265.jpg",in stock,,,519.00 CZK,,,,,,,,,Móda a styl > Nákupní tašky > Tašky do nákupního košíku,Reisenthel,4012013580581,,yes,new,,,,,,,,"polyester, hliník, plast",,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.662-07:00,5748,Nákupní taška na lahve Reisenthel Bottlebag Dots,Nákupní taška na lahve Bottlebag je dalším z geniálních nápadů Reisenthel.,https://www.kqzyfj.com/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-nakupni-taska-na-lahve-reisenthel-bottlebag-dots.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5748-zj7009.2325775265.jpg,,"https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-zj7009-pic10.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-zj7009-pic3-7.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5748-bottlebag-nakres.2325775265.jpg",in stock,,,335.00 CZK,,,,,,,,,Móda a styl > Nákupní tašky > Tašky na lahve,Reisenthel,4012013580574,,yes,new,,,,,,,,zesílený polyester,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.662-07:00,5749,Kabelka Reisenthel Shopper e1 Dots,Nakupujte stylově „jen“ s kabelkou.,https://www.kqzyfj.com/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-kabelka-reisenthel-shopper-e1-dots.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5749-rj7009.2325775265.jpg,,"https://www.homein.cz/files/thumbs/mod_eshop/produkty/5749-rj7009-1.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-rj7009-pic10.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-rj3065-pic2.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5749-shopper-e1-nakres.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-rj7003-pic11-4.2325775265.jpg",in stock,,,675.00 CZK,,,,,,,,,Móda a styl > Nákupní tašky > Nákupní kabelky,Reisenthel,4012013580604,,yes,new,,,,,,,,polyester,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.663-07:00,5750,Praktické pouzdro Reisenthel Multicase Dots,Mějte své pomůcky pěkně pohromadě a pořiďte si praktické pouzdro Multicase.,https://www.tkqlhce.com/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-prakticke-pouzdro-reisenthel-multicase-dots.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/m1-wj7009-pic1-2.2325775265.jpg,,"https://www.homein.cz/files/thumbs/mod_eshop/produkty/5750-wj7013-3.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5750-wj3004-3.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5750-wj6001-3.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5750-reisenthel-multicase-nakres.2325775265.jpg",in stock,,,335.00 CZK,,,,,,,,,Móda a styl > Kosmetické tašky,Reisenthel,4012013580598,,yes,new,,,,,,,,polyester,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.663-07:00,5790,Stojánek na prstýnky Umbra Anigram Giraffe - měděný,Originální šperkovnice na prstýnky Anigram Giraffe od UMBRA je dalším pěkným kouskem designéra Sung Wook Park.,https://www.dpbolvw.net/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-stojanek-na-prstynky-umbra-anigram-giraffe-medeny.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5790-299113880.2325775265.jpg,,,in stock,,,229.00 CZK,,,,,,,,,"Interiérové doplňky > Stojany na šperky,šperkovnice",Umbra,028295457576,,yes,new,,,,,,měděná,,kov,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.664-07:00,5791,Stojánek na prstýnky Umbra Anigram Elephant - měděný,Originální šperkovnice na prstýnky Anigram Elephant od UMBRA je dalším pěkným kouskem designéra Sung Wook Park.,https://www.dpbolvw.net/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-stojanek-na-prstynky-umbra-anigram-elephant-medeny.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5791-299114880.2325775265.jpg,,,in stock,,,229.00 CZK,,,,,,,,,"Interiérové doplňky > Stojany na šperky,šperkovnice",Umbra,028295457583,,yes,new,,,,,,měděná,,kov,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.664-07:00,5792,Stojánek na prstýnky Umbra Anigram Reindeer - měděný,Originální šperkovnice na prstýnky Anigram Reindeer od UMBRA je dalším pěkným kouskem designéra Sung Wook Park.,https://www.dpbolvw.net/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-stojanek-na-prstynky-umbra-anigram-reindeer-medeny.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5792-299116880.2325775265.jpg,,,in stock,,,229.00 CZK,,,,,,,,,"Interiérové doplňky > Stojany na šperky,šperkovnice",Umbra,028295457620,,yes,new,,,,,,měděná,,kov,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.665-07:00,5793,Stojánek na prstýnky Umbra Anigram Bunny - měděný,Originální šperkovnice na prstýnky Anigram Bunny od UMBRA je dalším pěkným kouskem designéra Sung Wook Park.,https://www.kqzyfj.com/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-stojanek-na-prstynky-umbra-anigram-bunny-medeny.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5793-299118880.2325775265.jpg,,,in stock,,,229.00 CZK,,,,,,,,,"Interiérové doplňky > Stojany na šperky,šperkovnice",Umbra,028295457606,,yes,new,,,,,,měděná,,kov,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.665-07:00,5794,Stojan na šperky Umbra Trigem - zlatý,Elegantní stojan na šperky je vyroben z vysoce kvalitní oceli a s miskou z acrylu v bílé barvě.,https://www.tkqlhce.com/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-stojan-na-sperky-umbra-trigem-zlaty.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5794-299330524.2325775265.jpg,,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5794-299330524-1.2325775265.jpg,in stock,,,649.00 CZK,,,,,,,,,"Interiérové doplňky > Stojany na šperky,šperkovnice",Umbra,028295453608,,yes,new,,,,,,"zlatá,bílá",,"kov, acryl",,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
Homein.cz,http://www.homein.cz,HomeinCZ_google_all,2021-06-11T04:15:00.666-07:00,5797,Dekorace na zeď Umbra Wallflower 10 ks - fialová/mintová,Wallflowers jsou opravdu chytrým nápadem jak si vyzdobit zeď.,https://www.tkqlhce.com/click-3229932-13587947?url=https%3A%2F%2Fwww.homein.cz%2Feshop-dekorace-na-zed-umbra-wallflower-10-ks-fialovamintova.html,https://www.lduhtrp.net/image-3229932-13587947,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5797-470048023.2325775265.jpg,,"https://www.homein.cz/files/thumbs/mod_eshop/produkty/5797-470048023-1.2325775265.jpg,https://www.homein.cz/files/thumbs/mod_eshop/produkty/5797-umbra-wallflower.2325775265.jpg",in stock,,,265.00 CZK,,,,,,,,,Interiérové doplňky > Nástěnné dekorace,Umbra,028295453073,,yes,new,,,,,,"fialová,mintová",,plast,,,,,,,,,,,,,,,,,,,:::99.00 CZK,,,,,,,
