PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MIN_HANDLING_TIME,MAX_HANDLING_TIME,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME)
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.293-07:00,p52,"Obývací stolek PRAHA, banánový list","Obývací stolek PRAHA v naší nabídce exotického nábytku. Konstrukce obývacího stolku je vyrobena z mahagonového dřeva v tmavě hnědém odstínu. Vrchní část obývacího stolku je kruhovitá, povrch je vytvořen výpletem ze svazků banánového listu.",https://www.tkqlhce.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fobyvaci-stolek-praha-bananovy-list.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/obyvaci-stolek-praha-bananovy-list_7.jpg,,,in stock,,,1600.00 CZK,,,,,,,6369,Nábytek > Stoly > Malé stolky,Ratanový nábytek > Stolky > Odkládací stolky,Ratan-klub,8592459177393,GN-S041a,yes,new,,,,,,,,Banánový list-Dřevo,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:99.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.294-07:00,p55,"Křeslo CHARLESTON, banánový list","Ratanové křeslo CHARLESTON v přírodním světle hnědém odstínu. Velmi kvalitní husté provedení výpletu z exotických svazků banánového listu po celé sedací a opěrné části ratanového křesla. Pohodlná je vysoká opěrná část křesla, ke kterému vám dodáme sedák bílé barvy. Konstrukce křesla je z ratanu, spodní část (nohy) je vyrobena z mahagonového dřeva.",https://www.tkqlhce.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fkreslo-charleston-bananovy-list.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/kreslo-charleston-bananovy-list_26.jpg,,,in stock,,,4200.00 CZK,3700.00 CZK,,,,,,6499,"Nábytek > Židle > Křesílka, polohovací křesla a rozkládací křesla",Ratanový nábytek > Křesla > Klasická křesla,Ratan-klub,8592459107857,GN-S044b,yes,new,,,,,,,,Ratan-Banánový list,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:0.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.295-07:00,p58,"Jídelní židle LENKA, borovice, banánový list","Jídelní židle Lenka - konstrukce je tvořena z borovicového dřeva, sedací plochy jsou ručně vypletené ze svazků banánového listu. Jídelní židle je robustní, materiál banánový list je netradiční, ale nádherný a praktický materiál. Neváhejte s koupí jídlení židle jako solitér, případně jídelní židli dokombinujte k jídelnímu stolu vyrobenému ze smrkového či borovicového dřeva. Bílý sedák je součástí židle. POSLEDNÍ KUS!!!!",https://www.tkqlhce.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fjidelni-zidle-lenka-borovice-bananovy-list.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/jidelni-zidle-lenka-borovice-bananovy-list_6.jpg,,,in stock,,,2200.00 CZK,,,,,,,443,Nábytek > Židle,Ratanový nábytek > Židle > Jídelní židle,Ratan-klub,8592459107888,J007Sb,yes,new,,,,,,,,Banánový list-Dřevo,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:99.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.296-07:00,p59,"Jídelní židle LENKA, banánový list, mahagon","Jídelní židle Lenka - konstrukce je tvořena z mahagonového dřeva lakovaného do tmavě hnědého odstínu. . Veškeré obvodové plochy jsou tvořeny výpletem ze svazků banánového listu ve světlém přírodním odstínu. Jídelní židle je robustní, materiál banánový list je exotický poměrně netradiční materiál. Neváhejte s nákupem jídlení židle do vaší jídelny, případně si kupte tuto část exotického nábytku jako nádherný solitér.",https://www.tkqlhce.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fjidelni-zidle-lenka-bananovy-list-mahagon.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/jidelni-zidle-lenka-bananovy-list-mahagon_31.jpg,,,in stock,,,2200.00 CZK,,,,,,,443,Nábytek > Židle,Ratanový nábytek > Židle > Jídelní židle,Ratan-klub,8592459177409,GN-J007Tb,yes,new,,,,,,,,Banánový list-Dřevo,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:99.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.297-07:00,p63,"Barová židle LENKA, borovice, banánový list",Barová židle Lenka v naší nabídce exotického nábytku. Konstrukce barové židle je vyrobena z borovicového dřeva a ponechána v přírodním odstínu. Sedací a opěrná plocha barové židle je vytvořena ručně výpletem ze svazků banánového listu. Objednejte si praktickou barovou židli za přijatelnou cenu.,https://www.tkqlhce.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fbarova-zidle-lenka-borovice-bananovy-list.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/barova-zidle-lenka-borovice-bananovy-list_2.JPG.jpg,,,in stock,,,2300.00 CZK,,,,,,,443,Nábytek > Židle,Ratanový nábytek > Židle > Barové židle,Ratan-klub,8592459107918,GN-Z008S,yes,new,,,,,,,,Banánový list-Dřevo,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:99.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.299-07:00,p64,Ratanová sedací souprava LENA,"Ratanová sedací souprava originálního designu. Povrch ratanové soupravy je tvořen z proutí přírodního ratanu s šedou patinou - cubu grey. Robustní ratanová křesla s tmavým sedákem doplňuje stolek s černou deskou. Pevná konstrukce je vyrobena kombinací ratanu a mahagonového dřeva. Ratanovou sedací soupravu máme pro vás skladem, cena je včetně dopravy k vám domů.",https://www.jdoqocy.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fratanova-sedaci-souprava-lena.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/ratanova-sedaci-souprava-lena_84.jpg,,,in stock,,,10900.00 CZK,,,,,,,460,Nábytek > Pohovky,Ratanový nábytek > Sedací soupravy > Sedací soupravy 2+1,Ratan-klub,8592459107925,GN-S065S,yes,new,,,,,,,,Ratan-Dřevo,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:0.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.299-07:00,p68,"Ratanová pohovka KERIN, tmavá","Ratanová pohovka KERIN v odstínu tmavý med. Jedná se o kvalitní pohodlnou ratanovou pohovku z přírodního materiálu - ratanu. K ratanové pohovce vám dodáme sedáky bílé barvy, které jsou již zahrnuty v ceně. Neváhejte s nákupem kvalitní ratanové pohovky za solidní cenu.",https://www.kqzyfj.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fratanova-pohovka-kerin-tmava.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/ratanova-pohovka-kerin-tmava_1.JPG.jpg,,,in stock,,,8900.00 CZK,,,,,,,460,Nábytek > Pohovky,Ratanový nábytek > Pohovky,Ratan-klub,8592459107956,S023Tc,yes,new,,,,,,,,,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:0.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.301-07:00,p69,"Ratanová pohovka KERIN, světlá",Ratanová pohovka KERIN jv nabídce ratanového nábytku skladem. Povrchová úprava ratanové pohovky je do odstínu světlý med. Jedná se o kvalitní ratanovou pohovku z přírodního materiálu - ratanu. K ratanové pohovce vám dodáme sedáky bílé barvy. Neváhejte s nákupem kvalitní ratanové pohovky za solidní cenu.,https://www.tkqlhce.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fratanova-pohovka-kerin-svetla.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/ratanova-pohovka-kerin-svetla_6.jpg,,,in stock,,,8900.00 CZK,,,,,,,460,Nábytek > Pohovky,Ratanový nábytek > Pohovky,Ratan-klub,8592459177430,S023Sc,yes,new,,,,,,,,Ratan,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:0.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.302-07:00,p71,"Ratanová sedací souprava KERIN, světlá",Ratanová sedací souprava KERIN se skládá ze 2 křesel a stolku s úložným prostorem. Sedáky barvy bílé a skleněná deska k ratanovému stolku jsou v ceně ratanové sedací soupravy. Ratanová křesla s vysokou opěrkou zad nabízí velmi pohodlné sezení. Neváhejte s nákupem ratanové sedací soupravy za bezkonkurenční cenu.,https://www.tkqlhce.com/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fratanova-sedaci-souprava-kerin-svetla.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/ratanova-sedaci-souprava-kerin-svetla_42.jpg,,,in stock,,,14500.00 CZK,,,,,,,460,Nábytek > Pohovky,Ratanový nábytek > Sedací soupravy > Sedací soupravy 2+1,Ratan-klub,8592459107970,GN-S025S,yes,new,,,,,,,,Sklo-Ratan,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:0.00 CZK,,,,,,,
Nabytek-forliving.cz,https://www.nabytek-forliving.cz,Ratan_google_all,2021-06-11T04:49:03.303-07:00,p72,"Ratanový obývací stolek UNIVERSAL, světlý",Ratanový obývací stolek UNIVERSAL v přírodním odstínu. Ratanový obývací stolek můžete kombinovat s ratanovými křesly z naší nabídky ratanového nábytku. K ratanovému obývacímu stolku vám dodáme skleněnou desku obdélníkového tvaru.,https://www.anrdoezrs.net/click-3229932-13950966?url=https%3A%2F%2Fwww.ratan.cz%2Fratanovy-obyvaci-stolek-universal-svetly.html%3F,https://www.ftjcfx.com/image-3229932-13950966,https://www.ratan.cz/files/images/prods/598x462_f/ratanovy-obyvaci-stolek-universal-svetly_8.jpg,,,in stock,,,2700.00 CZK,,,,,,,6369,Nábytek > Stoly > Malé stolky,Ratanový nábytek > Stolky > Konferenční stolky,Ratan-klub,8592459177447,S037S,yes,new,,,,,,,,Sklo-Ratan,,,,,,30,,25,,0,,,,,,,,,CZ::Kurýrní služba FOFR:99.00 CZK,,,,,,,
